Miscellaneous Crimes Against Society,Possession of False Documents,Furzedown,E05000615,Wandsworth,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Miscellaneous Crimes Against Society,Profitting From or Concealing Proceeds of Crime,Furzedown,E05000615,Wandsworth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Miscellaneous Crimes Against Society,Threat or Possession With Intent to Commit Crimina,Furzedown,E05000615,Wandsworth,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Possession of Weapons,Possession of  Firearm with Intent,Furzedown,E05000615,Wandsworth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Possession of Weapons,Possession of  Other Weapon,Furzedown,E05000615,Wandsworth,0,0,0,0,0,1,0,2,0,1,0,1,1,0,0,0,1,0,1,0,3,0,0,0
Possession of Weapons,Possession of Article with Blade or Point,Furzedown,E05000615,Wandsworth,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0
Public Order Offences,"Other Offences Against the State, or Public Order",Furzedown,E05000615,Wandsworth,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,2,1,0,0,1,2,1,0,0
Public Order Offences,Public Fear Alarm or Distress,Furzedown,E05000615,Wandsworth,4,1,1,2,1,2,3,3,2,3,0,2,2,1,2,5,4,3,5,4,0,1,1,1
Public Order Offences,"Racially or Religiously Aggravated Public Fear, Al",Furzedown,E05000615,Wandsworth,0,0,0,0,4,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,3,0
Robbery,Robbery of Business Property,Furzedown,E05000615,Wandsworth,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0
Robbery,Robbery of Personal Property,Furzedown,E05000615,Wandsworth,4,0,3,3,5,1,0,3,2,2,4,2,3,5,1,7,2,3,0,2,1,1,1,4
Sexual Offences,Other Sexual Offences,Furzedown,E05000615,Wandsworth,4,0,1,2,1,1,0,0,0,3,3,1,1,2,5,2,1,0,3,2,0,3,1,0
Sexual Offences,Rape,Furzedown,E05000615,Wandsworth,5,0,2,0,0,2,0,2,1,2,0,1,0,0,0,1,0,0,0,1,1,0,3,0
Theft,Bicycle Theft,Furzedown,E05000615,Wandsworth,2,3,2,1,1,0,2,2,3,1,1,1,0,1,2,2,0,3,2,2,0,0,0,0
Theft,Other Theft,Furzedown,E05000615,Wandsworth,2,6,7,7,5,4,4,5,6,5,4,6,5,4,10,4,11,4,8,8,7,5,7,7
Theft,Shoplifting,Furzedown,E05000615,Wandsworth,0,0,0,1,1,2,1,0,0,0,1,1,0,0,1,0,3,2,0,0,1,0,1,1
Theft,Theft from Person,Furzedown,E05000615,Wandsworth,1,1,2,0,1,2,3,2,0,1,2,1,1,0,0,0,1,0,1,1,0,0,0,2
Vehicle Offences,Aggravated Vehicle Taking,Furzedown,E05000615,Wandsworth,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
Vehicle Offences,Interfering with a Motor Vehicle,Furzedown,E05000615,Wandsworth,4,3,1,2,0,1,0,0,0,2,5,0,3,3,5,3,5,3,4,1,4,3,1,3
Vehicle Offences,Theft from a Motor Vehicle,Furzedown,E05000615,Wandsworth,0,3,4,3,3,2,3,11,7,4,8,2,4,4,5,4,9,12,12,5,7,11,6,4
Vehicle Offences,Theft or Taking of a Motor Vehicle,Furzedown,E05000615,Wandsworth,4,10,5,0,2,4,2,4,1,4,5,6,2,3,4,5,5,2,5,4,9,5,1,1
Violence Against the Person,Violence with Injury,Furzedown,E05000615,Wandsworth,9,3,7,11,8,8,11,2,9,7,10,7,5,6,7,7,10,3,4,14,7,5,17,8
Violence Against the Person,Violence without Injury,Furzedown,E05000615,Wandsworth,13,13,13,16,15,15,13,18,17,16,5,11,19,13,17,16,20,10,22,10,16,10,17,10
Arson and Criminal Damage,Arson,Graveney,E05000616,Wandsworth,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Arson and Criminal Damage,Criminal Damage,Graveney,E05000616,Wandsworth,10,6,9,7,5,5,8,6,12,2,5,6,8,12,10,7,7,5,8,12,7,10,7,6
Burglary,Burglary - Business and Community,Graveney,E05000616,Wandsworth,0,2,2,1,1,1,3,3,1,5,5,2,7,2,3,1,1,3,8,6,3,1,3,4
Burglary,Burglary - Residential,Graveney,E05000616,Wandsworth,4,12,4,8,10,3,5,10,8,9,10,5,0,7,10,4,14,8,2,7,9,10,7,16
Drug Offences,Drug Trafficking,Graveney,E05000616,Wandsworth,0,0,0,0,7,2,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0
Drug Offences,Possession of  Drugs,Graveney,E05000616,Wandsworth,2,7,6,4,3,0,5,5,7,4,5,5,1,2,2,3,5,1,1,2,6,2,6,1
Miscellaneous Crimes Against Society,Going Equipped for Stealing,Graveney,E05000616,Wandsworth,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Miscellaneous Crimes Against Society,Handling Stolen Goods,Graveney,E05000616,Wandsworth,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Miscellaneous Crimes Against Society,"Making, Supplying or Possessing Articles for use i",Graveney,E05000616,Wandsworth,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Miscellaneous Crimes Against Society,Obscene Publications,Graveney,E05000616,Wandsworth,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2
Miscellaneous Crimes Against Society,Other Forgery,Graveney,E05000616,Wandsworth,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
Miscellaneous Crimes Against Society,Other Notifiable Offences,Graveney,E05000616,Wandsworth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Miscellaneous Crimes Against Society,Threat or Possession With Intent to Commit Crimina,Graveney,E05000616,Wandsworth,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0
Possession of Weapons,Possession of  Firearm with Intent,Graveney,E05000616,Wandsworth,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Possession of Weapons,Possession of  Firearms Offences,Graveney,E05000616,Wandsworth,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Possession of Weapons,Possession of  Other Weapon,Graveney,E05000616,Wandsworth,2,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0
Possession of Weapons,Possession of Article with Blade or Point,Graveney,E05000616,Wandsworth,0,0,3,0,0,1,0,1,1,0,0,2,2,0,3,1,2,1,1,0,1,0,3,1
Public Order Offences,"Other Offences Against the State, or Public Order",Graveney,E05000616,Wandsworth,1,0,1,0,2,1,1,0,0,2,3,1,1,2,0,2,2,3,2,2,1,3,1,2
Public Order Offences,Public Fear Alarm or Distress,Graveney,E05000616,Wandsworth,6,4,5,6,8,1,5,5,8,7,10,4,6,5,8,13,4,10,10,6,2,4,7,4
Public Order Offences,"Racially or Religiously Aggravated Public Fear, Al",Graveney,E05000616,Wandsworth,1,3,7,1,3,1,3,1,6,3,1,2,1,0,3,0,4,1,0,2,3,2,3,1
Robbery,Robbery of Business Property,Graveney,E05000616,Wandsworth,0,1,1,0,2,0,1,1,0,0,0,0,2,2,0,1,0,1,0,0,1,0,0,2
Robbery,Robbery of Personal Property,Graveney,E05000616,Wandsworth,3,8,5,5,10,9,2,4,6,3,6,5,1,10,2,4,5,7,1,3,8,4,6,5
Sexual Offences,Other Sexual Offences,Graveney,E05000616,Wandsworth,5,1,8,2,1,2,1,1,2,1,1,0,4,3,0,4,2,5,3,4,1,2,1,3
Sexual Offences,Rape,Graveney,E05000616,Wandsworth,0,1,0,1,2,2,1,1,2,0,3,0,2,3,0,4,3,0,1,0,1,0,0,0
Theft,Bicycle Theft,Graveney,E05000616,Wandsworth,3,2,3,8,6,5,7,5,4,3,4,4,0,1,8,0,3,4,11,8,4,4,6,0
Theft,Other Theft,Graveney,E05000616,Wandsworth,18,12,22,21,14,15,18,12,16,14,17,20,10,22,13,19,18,18,12,17,13,19,22,26
Theft,Shoplifting,Graveney,E05000616,Wandsworth,26,18,20,24,28,20,25,16,26,21,11,13,13,16,21,22,22,22,18,22,20,12,19,19
Theft,Theft from Person,Graveney,E05000616,Wandsworth,10,3,9,5,5,11,6,8,8,20,10,11,8,15,5,7,7,3,5,8,7,13,5,9
Vehicle Offences,Aggravated Vehicle Taking,Graveney,E05000616,Wandsworth,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vehicle Offences,Interfering with a Motor Vehicle,Graveney,E05000616,Wandsworth,2,1,2,1,1,0,1,3,3,2,4,1,0,2,1,2,4,4,4,2,2,3,0,3
Vehicle Offences,Theft from a Motor Vehicle,Graveney,E05000616,Wandsworth,4,9,5,7,5,2,6,11,8,6,11,8,9,7,4,6,6,10,16,4,13,9,15,12
Vehicle Offences,Theft or Taking of a Motor Vehicle,Graveney,E05000616,Wandsworth,4,2,3,3,3,2,1,4,3,3,6,3,1,6,3,4,3,0,4,2,5,5,2,5
Violence Against the Person,Violence with Injury,Graveney,E05000616,Wandsworth,21,12,22,22,8,11,11,13,16,18,8,7,7,12,19,15,20,23,12,20,16,22,14,17
Violence Against the Person,Violence without Injury,Graveney,E05000616,Wandsworth,17,19,24,17,20,17,18,16,26,27,20,22,25,19,23,23,27,14,27,22,23,28,31,35
Arson and Criminal Damage,Arson,Latchmere,E05000617,Wandsworth,1,0,2,1,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,1,1,0,1
Arson and Criminal Damage,Criminal Damage,Latchmere,E05000617,Wandsworth,8,10,14,9,15,7,8,9,8,7,18,11,6,28,6,6,10,6,3,6,8,7,5,7
Burglary,Burglary - Business and Community,Latchmere,E05000617,Wandsworth,1,2,0,2,2,1,1,0,1,1,2,3,6,2,0,6,1,1,1,2,1,1,2,0
Burglary,Burglary - Residential,Latchmere,E05000617,Wandsworth,5,7,10,5,7,4,8,8,4,4,9,12,3,8,5,18,11,5,10,10,7,11,8,6
Drug Offences,Drug Trafficking,Latchmere,E05000617,Wandsworth,1,2,0,0,0,1,3,21,2,0,1,1,1,0,0,0,2,0,0,0,1,1,1,0
Drug Offences,Possession of  Drugs,Latchmere,E05000617,Wandsworth,4,6,7,6,0,2,5,5,0,1,5,4,9,8,3,3,3,1,9,1,4,6,7,3
Miscellaneous Crimes Against Society,Going Equipped for Stealing,Latchmere,E05000617,Wandsworth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Miscellaneous Crimes Against Society,Handling Stolen Goods,Latchmere,E05000617,Wandsworth,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Miscellaneous Crimes Against Society,"Making, Supplying or Possessing Articles for use i",Latchmere,E05000617,Wandsworth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Miscellaneous Crimes Against Society,Obscene Publications,Latchmere,E05000617,Wandsworth,0,0,1,0,2,0,0,1,0,0,1,3,2,0,1,0,0,0,1,1,0,0,0,0
Miscellaneous Crimes Against Society,Other Forgery,Latchmere,E05000617,Wandsworth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Miscellaneous Crimes Against Society,Other Notifiable Offences,Latchmere,E05000617,Wandsworth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Miscellaneous Crimes Against Society,Perverting Course of Justice,Latchmere,E05000617,Wandsworth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Miscellaneous Crimes Against Society,Possession of False Documents,Latchmere,E05000617,Wandsworth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Miscellaneous Crimes Against Society,Profitting From or Concealing Proceeds of Crime,Latchmere,E05000617,Wandsworth,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
Miscellaneous Crimes Against Society,Threat or Possession With Intent to Commit Crimina,Latchmere,E05000617,Wandsworth,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1,1,1,0
Possession of Weapons,Possession of  Firearm with Intent,Latchmere,E05000617,Wandsworth,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Possession of Weapons,Possession of  Firearms Offences,Latchmere,E05000617,Wandsworth,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Possession of Weapons,Possession of  Other Weapon,Latchmere,E05000617,Wandsworth,1,1,0,2,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0
Possession of Weapons,Possession of Article with Blade or Point,Latchmere,E05000617,Wandsworth,1,0,1,2,0,0,0,0,2,0,1,0,0,1,0,0,1,2,0,1,0,1,0,0
Public Order Offences,"Other Offences Against the State, or Public Order",Latchmere,E05000617,Wandsworth,0,1,2,1,2,0,1,1,1,0,0,0,3,3,1,0,2,0,1,1,1,1,0,1
Public Order Offences,Public Fear Alarm or Distress,Latchmere,E05000617,Wandsworth,6,9,10,8,5,6,3,8,13,4,2,3,8,5,6,3,8,7,4,5,6,9,7,4
Public Order Offences,"Racially or Religiously Aggravated Public Fear, Al",Latchmere,E05000617,Wandsworth,6,0,2,0,1,1,0,1,0,1,0,0,1,1,0,1,2,2,0,0,0,0,1,1
Robbery,Robbery of Business Property,Latchmere,E05000617,Wandsworth,0,0,0,0,0,1,0,1,0,1,1,0,0,2,0,1,1,1,0,1,0,1,0,1
Robbery,Robbery of Personal Property,Latchmere,E05000617,Wandsworth,7,5,1,2,8,6,6,5,13,6,6,5,8,5,4,5,11,1,6,3,4,3,1,4
Sexual Offences,Other Sexual Offences,Latchmere,E05000617,Wandsworth,1,2,2,1,2,0,1,3,1,3,1,1,5,3,1,1,0,1,0,1,0,2,2,3
Sexual Offences,Rape,Latchmere,E05000617,Wandsworth,1,0,0,1,1,1,0,0,0,2,1,0,0,1,1,2,3,1,2,2,0,0,0,1
Theft,Bicycle Theft,Latchmere,E05000617,Wandsworth,5,6,8,3,8,2,6,1,3,3,2,4,3,2,10,3,5,2,3,11,1,1,3,3
Theft,Other Theft,Latchmere,E05000617,Wandsworth,6,9,14,5,10,9,9,5,14,12,5,17,10,8,9,6,12,15,6,10,10,7,15,11
Theft,Shoplifting,Latchmere,E05000617,Wandsworth,0,0,2,4,2,1,2,0,1,1,1,1,0,1,1,0,2,1,1,1,0,0,2,0
Theft,Theft from Person,Latchmere,E05000617,Wandsworth,1,2,2,1,1,4,3,4,0,2,3,2,3,6,4,2,3,6,0,2,0,2,4,3
Vehicle Offences,Aggravated Vehicle Taking,Latchmere,E05000617,Wandsworth,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
Vehicle Offences,Interfering with a Motor Vehicle,Latchmere,E05000617,Wandsworth,1,3,0,0,0,1,0,1,1,1,3,1,0,5,2,0,3,2,0,1,2,2,0,0
Vehicle Offences,Theft from a Motor Vehicle,Latchmere,E05000617,Wandsworth,9,5,1,4,3,6,8,9,6,9,5,8,10,5,6,5,13,12,5,6,3,6,6,3
Vehicle Offences,Theft or Taking of a Motor Vehicle,Latchmere,E05000617,Wandsworth,3,3,2,5,7,6,5,9,9,13,10,17,5,6,7,9,13,9,10,4,3,9,10,5
Violence Against the Person,Homicide,Latchmere,E05000617,Wandsworth,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Violence Against the Person,Violence with Injury,Latchmere,E05000617,Wandsworth,17,10,12,13,24,18,12,20,15,18,19,7,16,17,16,16,18,20,16,8,16,13,7,13
Violence Against the Person,Violence without Injury,Latchmere,E05000617,Wandsworth,23,17,28,18,20,10,31,28,21,26,14,22,27,25,15,32,31,33,12,17,25,18,31,14
Arson and Criminal Damage,Criminal Damage,Nightingale,E05000618,Wandsworth,6,2,6,4,4,8,7,8,9,7,4,11,6,10,4,3,6,2,4,9,4,11,5,3
Burglary,Burglary - Business and Community,Nightingale,E05000618,Wandsworth,4,2,2,1,1,1,1,3,5,2,2,3,3,1,1,0,2,2,4,10,6,4,2,4
Burglary,Burglary - Residential,Nightingale,E05000618,Wandsworth,16,9,11,16,11,9,6,5,13,10,13,6,7,9,8,13,10,9,9,12,13,10,9,11
Drug Offences,Drug Trafficking,Nightingale,E05000618,Wandsworth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Drug Offences,Possession of  Drugs,Nightingale,E05000618,Wandsworth,0,1,2,0,1,1,1,4,0,4,2,1,1,2,1,0,1,0,2,3,0,3,2,1
Miscellaneous Crimes Against Society,Going Equipped for Stealing,Nightingale,E05000618,Wandsworth,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miscellaneous Crimes Against Society,Handling Stolen Goods,Nightingale,E05000618,Wandsworth,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Miscellaneous Crimes Against Society,"Making, Supplying or Possessing Articles for use i",Nightingale,E05000618,Wandsworth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Miscellaneous Crimes Against Society,Obscene Publications,Nightingale,E05000618,Wandsworth,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
Miscellaneous Crimes Against Society,Offender Management Act,Nightingale,E05000618,Wandsworth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Miscellaneous Crimes Against Society,Other Forgery,Nightingale,E05000618,Wandsworth,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Miscellaneous Crimes Against Society,Other Notifiable Offences,Nightingale,E05000618,Wandsworth,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Miscellaneous Crimes Against Society,Perverting Course of Justice,Nightingale,E05000618,Wandsworth,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Miscellaneous Crimes Against Society,Possession of False Documents,Nightingale,E05000618,Wandsworth,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miscellaneous Crimes Against Society,Threat or Possession With Intent to Commit Crimina,Nightingale,E05000618,Wandsworth,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Miscellaneous Crimes Against Society,Wildlife Crime,Nightingale,E05000618,Wandsworth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Possession of Weapons,Possession of  Firearm with Intent,Nightingale,E05000618,Wandsworth,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Possession of Weapons,Possession of  Firearms Offences,Nightingale,E05000618,Wandsworth,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Possession of Weapons,Possession of  Other Weapon,Nightingale,E05000618,Wandsworth,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
Possession of Weapons,Possession of Article with Blade or Point,Nightingale,E05000618,Wandsworth,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
Public Order Offences,"Other Offences Against the State, or Public Order",Nightingale,E05000618,Wandsworth,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,0,2,2,1,0,2,0,0
Public Order Offences,Public Fear Alarm or Distress,Nightingale,E05000618,Wandsworth,7,2,0,3,3,3,2,4,2,5,2,2,1,1,1,3,9,4,4,7,5,3,2,5
Public Order Offences,"Racially or Religiously Aggravated Public Fear, Al",Nightingale,E05000618,Wandsworth,0,0,2,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,2,1,1,1
Robbery,Robbery of Business Property,Nightingale,E05000618,Wandsworth,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
Robbery,Robbery of Personal Property,Nightingale,E05000618,Wandsworth,1,1,0,3,3,5,2,2,1,6,6,3,4,1,1,3,5,0,2,6,2,3,2,11
Sexual Offences,Other Sexual Offences,Nightingale,E05000618,Wandsworth,1,2,1,2,4,2,2,3,2,0,1,1,0,1,1,0,2,1,0,0,0,1,1,3
Sexual Offences,Rape,Nightingale,E05000618,Wandsworth,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,3,2,0,0,1,0
Theft,Bicycle Theft,Nightingale,E05000618,Wandsworth,0,4,8,3,6,6,4,4,5,4,1,0,0,3,2,3,6,4,5,5,4,1,2,1
Theft,Other Theft,Nightingale,E05000618,Wandsworth,17,14,16,21,14,10,8,13,8,11,13,11,15,18,10,7,16,18,13,15,15,14,13,16
Theft,Shoplifting,Nightingale,E05000618,Wandsworth,3,0,1,4,6,7,3,1,3,12,3,3,2,4,3,4,4,5,5,5,5,5,2,3
Theft,Theft from Person,Nightingale,E05000618,Wandsworth,2,2,1,3,1,1,0,1,0,5,2,4,2,2,1,0,1,1,2,3,3,3,2,1
Vehicle Offences,Aggravated Vehicle Taking,Nightingale,E05000618,Wandsworth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0
Vehicle Offences,Interfering with a Motor Vehicle,Nightingale,E05000618,Wandsworth,0,1,5,1,0,2,1,2,3,2,0,2,4,3,2,2,2,1,1,0,1,0,3,3
Vehicle Offences,Theft from a Motor Vehicle,Nightingale,E05000618,Wandsworth,5,8,13,9,3,6,6,10,9,8,8,9,9,2,18,6,7,5,10,14,13,11,7,9
Vehicle Offences,Theft or Taking of a Motor Vehicle,Nightingale,E05000618,Wandsworth,8,3,1,2,4,4,6,6,3,6,4,8,3,1,6,5,1,6,2,8,1,2,6,3
Violence Against the Person,Homicide,Nightingale,E05000618,Wandsworth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Violence Against the Person,Violence with Injury,Nightingale,E05000618,Wandsworth,6,4,6,9,4,4,5,6,5,7,7,5,5,14,7,6,8,7,7,14,4,6,3,6
Violence Against the Person,Violence without Injury,Nightingale,E05000618,Wandsworth,15,12,11,6,8,15,18,10,20,9,13,9,13,7,16,6,9,6,14,12,12,9,9,14
Arson and Criminal Damage,Criminal Damage,Northcote,E05000619,Wandsworth,7,4,5,4,6,4,2,7,13,7,7,4,7,4,7,9,5,6,4,1,4,6,1,7
Burglary,Burglary - Business and Community,Northcote,E05000619,Wandsworth,5,4,4,3,2,3,6,3,3,4,1,3,6,4,5,7,4,3,0,3,3,2,5,0
Burglary,Burglary - Residential,Northcote,E05000619,Wandsworth,2,2,9,10,7,7,2,9,1,7,4,11,9,8,14,9,6,14,7,4,5,8,9,8
Drug Offences,Drug Trafficking,Northcote,E05000619,Wandsworth,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Drug Offences,Possession of  Drugs,Northcote,E05000619,Wandsworth,1,0,3,4,2,1,1,3,2,3,0,1,2,3,3,1,3,1,4,3,4,2,5,2
Miscellaneous Crimes Against Society,Forgery or Use of Drug Prescription,Northcote,E05000619,Wandsworth,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miscellaneous Crimes Against Society,Fraud or Forgery Associated with Driver Records,Northcote,E05000619,Wandsworth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Miscellaneous Crimes Against Society,Handling Stolen Goods,Northcote,E05000619,Wandsworth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Miscellaneous Crimes Against Society,"Making, Supplying or Possessing Articles for use i",Northcote,E05000619,Wandsworth,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Miscellaneous Crimes Against Society,Obscene Publications,Northcote,E05000619,Wandsworth,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Miscellaneous Crimes Against Society,Other Forgery,Northcote,E05000619,Wandsworth,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
Miscellaneous Crimes Against Society,Other Notifiable Offences,Northcote,E05000619,Wandsworth,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Miscellaneous Crimes Against Society,Possession of False Documents,Northcote,E05000619,Wandsworth,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miscellaneous Crimes Against Society,Threat or Possession With Intent to Commit Crimina,Northcote,E05000619,Wandsworth,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Possession of Weapons,Possession of  Firearm with Intent,Northcote,E05000619,Wandsworth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Possession of Weapons,Possession of  Firearms Offences,Northcote,E05000619,Wandsworth,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Possession of Weapons,Possession of  Other Weapon,Northcote,E05000619,Wandsworth,1,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Possession of Weapons,Possession of Article with Blade or Point,Northcote,E05000619,Wandsworth,2,1,1,2,0,0,0,0,0,1,0,0,3,0,0,0,2,0,2,0,0,1,0,1
Public Order Offences,"Other Offences Against the State, or Public Order",Northcote,E05000619,Wandsworth,0,0,0,0,1,0,2,1,1,0,0,0,0,2,2,2,3,0,0,0,0,1,0,0
Public Order Offences,Public Fear Alarm or Distress,Northcote,E05000619,Wandsworth,6,5,5,2,3,4,4,1,7,5,5,2,8,5,6,6,11,4,2,2,6,5,5,9
Public Order Offences,"Racially or Religiously Aggravated Public Fear, Al",Northcote,E05000619,Wandsworth,2,0,1,1,4,0,2,1,1,2,1,1,3,2,0,2,2,5,0,1,6,0,0,1
Robbery,Robbery of Business Property,Northcote,E05000619,Wandsworth,0,3,1,0,0,1,0,0,0,1,1,2,0,0,0,1,1,2,1,2,1,1,0,0
Robbery,Robbery of Personal Property,Northcote,E05000619,Wandsworth,6,2,0,4,8,1,7,3,4,5,1,5,2,3,2,4,11,4,8,6,4,7,10,6
Sexual Offences,Other Sexual Offences,Northcote,E05000619,Wandsworth,0,1,1,3,1,1,4,1,1,4,1,3,0,4,3,4,1,0,0,0,0,1,1,0
Sexual Offences,Rape,Northcote,E05000619,Wandsworth,1,2,1,2,1,0,1,0,1,1,0,1,1,0,2,0,0,0,1,0,0,0,0,3
Theft,Bicycle Theft,Northcote,E05000619,Wandsworth,5,12,9,8,16,9,4,7,6,2,4,3,2,6,4,16,8,6,6,10,7,1,4,5
Theft,Other Theft,Northcote,E05000619,Wandsworth,27,17,17,17,12,18,32,26,27,32,20,20,25,14,22,29,23,20,21,24,22,28,25,13
Theft,Shoplifting,Northcote,E05000619,Wandsworth,21,20,26,14,26,19,16,14,15,20,14,19,32,20,9,19,17,25,9,11,14,13,14,13
